generation_number,min,max,avg,std
0,-6.755768921984255,90.2652886203982,6.049726009812084,21.831815354344254
1,-6.684611727667927,93.0928282285399,35.45093017486375,40.97543703468203
2,-6.684611727667927,93.95833644349734,69.46747083556126,36.89463143539912
3,-6.447755278982114,93.93679627126203,83.69152604388252,24.6678465853836
4,-6.687755278982113,93.93679627126203,81.45457431907006,28.926548612919817
5,-6.343880434126331,93.93679627126203,79.30179451827946,32.340743684359765
6,87.96975933293467,93.95833644349734,92.02265971515064,1.3843697928697838
7,48.57224472101789,93.93679627126203,91.34586807070673,4.509543176780188
8,88.60603857269345,93.93679627126203,92.03387873280506,1.284259193846068
9,11.156250050993776,93.93679627126203,91.32455058144329,8.162852708280436
10,-6.147755278982114,93.94094470078548,91.19095180340356,9.852387112553858
11,2.230358023147497,93.99289246928254,91.536365703838,9.046170159009245
12,38.552244721017885,93.93679627126203,91.81694477433855,5.497140661609549
13,89.05788117912033,93.93679627126203,92.13783953283813,1.1452901289291986
14,90.88288884003683,93.93679627126203,92.3939061619276,1.1333040167484132
15,90.88288884003683,93.93679627126203,92.38659368019444,1.0768378025598653
16,90.88288884003683,93.93679627126203,92.27096749731443,1.139311955986266
17,90.88288884003683,93.93679627126203,92.22002138210857,1.093193713159127
18,90.88288884003683,93.93679627126203,92.26447476448422,1.0380876574413924
19,90.88288884003683,93.93679627126203,92.39537063461948,1.1394554306571572
20,90.88288884003683,93.93679627126203,92.29785086681291,1.0948463595138527
21,86.87606371931284,93.93679627126203,92.17607611336345,1.1949234925716972
22,65.46621116206666,93.93679627126203,91.98438413963139,2.878763839864035
23,90.88288884003683,93.93679627126203,92.34111707180227,1.0855883036675535
24,90.54712299345387,93.93679627126203,92.19933693099992,1.0906990682781084
25,90.88288884003683,93.93679627126203,92.00371183803023,0.9957124766167227
26,90.88288884003683,93.93679627126203,92.16412324679379,1.0306367655871111
27,90.88288884003683,93.93679627126203,92.436777581369,1.048422516485894
28,90.88288884003683,93.93679627126203,92.36762621551979,1.053693828737408
29,90.88288884003683,93.93679627126203,92.23165063878473,1.0642234927613492
30,90.88288884003683,93.93679627126203,92.41844255540158,1.0930851676113165
