generation_number,min,max,avg,std
0,-6.840546529288687,93.0928282285399,10.874156020975796,28.075546865843666
1,-6.651571873589727,93.93679627126203,29.47836149990956,39.98699992472239
2,-6.716594773520978,93.93679627126203,56.87291759525982,40.74447692770018
3,-6.813444599510896,93.93679627126203,77.35850814570273,29.202153309180996
4,5.3122447210178905,94.08420156294974,87.54882603210494,15.123696043519734
5,6.392244721017892,93.93679627126203,88.09049506187559,14.626690318510622
6,32.85224472101789,94.28375419465169,91.2123289397554,6.040188768638666
7,85.73606371931284,93.9418853407695,92.08423135787953,1.4677666438213939
8,-0.3877552789821035,94.00670840550224,90.74672881800034,9.912281307648305
9,29.252244721017888,94.70480267679885,91.44149458822359,6.355381342962345
10,23.43224472101789,94.39719807741363,91.16070945727624,7.119060309116673
11,2.3722447210178874,94.40480267679885,90.44985760119859,10.441259010020778
12,57.21224472101788,94.08420156294974,91.62310980870805,3.7263648092757693
13,88.0745821457686,93.93679627126203,92.04230340305037,1.2705167356260059
14,89.33436363917144,93.93679627126203,92.22871644556476,1.0888497627543319
15,57.15224472101788,94.00506424239103,91.97945175609786,3.678189873254262
16,86.05306671553815,93.93964417492168,92.26335323719142,1.3012732798452349
17,76.17224472101789,94.3437541946517,91.84876825293821,2.0693750337614154
18,29.170206262487575,94.88480267679886,90.04651848313293,10.628058817762627
19,11.852244721017886,94.25833644349734,88.99218813830856,13.101911221992015
20,11.492244721017887,94.22375419465169,89.53338713954854,11.642603154860309
21,-6.2077552789821135,94.23173296930547,89.77475384064981,12.789971155991315
22,88.76234767677738,94.40480267679885,91.96689535534922,1.5115299172761774
23,11.732244721017885,94.3437541946517,90.41893648344289,10.525946222237971
24,-6.80128303447162,94.76480267679885,89.79973467084638,13.938426782148195
25,11.2906956597417,94.82480267679885,89.5501953560703,13.18424779571687
26,-6.79794041297493,94.58480267679886,88.77434230095601,14.224476372756648
27,-6.807755278982113,94.32965087177826,87.40514134603472,18.50777876838271
28,12.092244721017885,94.76480267679885,90.32103280011222,11.324771716430256
29,11.321657885345669,94.82480267679885,90.29780572030296,11.510092112504214
30,38.230358023147495,94.76480267679885,91.12645356981297,7.873389546173024
