generation_number,min,max,avg,std
0,-6.16541785423142,91.77237888630937,8.823755225772889,30.177173534402485
1,-6.300785794663244,92.58272016318507,30.447584874275943,39.93192389317928
2,-6.61472560020376,92.78936470590374,50.517293208658614,39.71539185677807
3,-6.1675164908883415,92.57611947915372,63.97497899126081,34.096450861735626
4,-6.583409222158765,93.52700044143626,51.51685220301527,36.567817851116416
5,-6.740519359606223,93.12700044143625,59.2730491321254,36.75755729001673
6,-5.365976015021851,93.12700044143625,77.15088284526807,24.11474444208242
7,-6.1675164908883415,93.04670840550223,80.53058990012352,22.529131317098066
8,-3.7077552789821366,92.58272016318507,78.22242343891307,22.833019453043992
9,11.693724713051985,93.77611947915372,88.08473644229066,9.180335665991498
10,12.82385026742617,93.76956207860756,85.40940262714292,14.35357320994203
11,12.686794020958214,93.78936470590374,84.90232371427837,16.394379258062724
12,12.498741789455273,94.58936470590373,86.25002810952789,14.964044529531558
13,39.20394224923463,93.98936470590374,89.49948795214662,8.206046224436681
14,20.40832626799134,94.58936470590373,87.37026556431138,13.660786945761648
15,39.159358342626604,94.38936470590374,86.97936619938454,11.201143195360618
16,57.21310261863329,94.58936470590373,89.87957530179975,6.624542248076362
17,20.419360862715052,94.53109579777976,88.70102392272585,10.783187288196702
18,29.419360862715052,94.58936470590373,88.20933349897042,11.650333590062717
19,39.20394224923463,94.58936470590373,89.83272242841701,7.453485144951793
20,39.21310261863329,94.53109579777976,89.64519721109609,8.954471382447947
21,39.041575306970216,94.78936470590374,89.33235407902026,9.129801775994228
22,29.40832626799134,94.58936470590373,90.21443634382857,9.197772034404931
23,30.20394224923463,94.38936470590374,88.4981079914853,9.641939681700537
24,74.41936086271505,94.58936470590373,90.99211544581392,4.808928336883162
25,65.69372471305198,94.38936470590374,92.24739762394113,3.1235730018568924
26,65.45034925776619,94.58936470590373,90.89746687296518,5.338354751786798
27,65.68283531325271,94.58936470590373,91.64019051587768,4.546803651289623
28,65.69555119757801,94.73109579777977,91.31254655468081,4.931157616610159
29,30.20394224923463,94.73109579777977,90.45019172515272,8.18262079410257
30,65.45034925776619,94.58936470590373,91.66035197447925,5.14782186098954
31,74.81585110906252,94.58936470590373,92.77236596629012,2.8762169165969276
32,65.45178089723763,94.73109579777977,91.8215252542566,5.001149905242827
33,65.81791509328337,94.73109579777977,91.98425304711851,3.660669447102849
34,65.45178089723763,94.72482618476617,91.4962745524245,5.209008466440165
35,22.365271011770364,94.73109579777977,91.57231591145903,7.828897508469597
36,39.21310261863329,94.73109579777977,91.4665860351073,6.597475561247783
37,65.98873282559583,94.78936470590374,91.53712074947357,4.942789925326706
38,65.69555119757801,94.73109579777977,91.31892435074082,5.3225310699934285
39,49.44612310839946,94.58936470590373,91.61077211360204,6.083157296518306
40,65.45178089723763,94.58936470590373,92.53894705613526,3.082356182679641
41,65.45034925776619,94.78936470590374,92.45713096487518,4.089852999986852
42,65.45034925776619,94.78936470590374,91.43861507116995,5.077197334025886
43,74.69372471305198,94.72482618476617,91.19472961820208,4.004140091393768
44,65.99364684039827,94.58936470590373,90.71590917351246,5.9450482599657954
45,65.69555119757801,94.73109579777977,91.58645930445664,4.634671377266914
46,65.69372471305198,94.78936470590374,91.08051042275412,6.120947135451456
47,49.435651808532164,94.58936470590373,90.14785426097185,7.379161185466597
48,20.699214205336755,94.73109579777977,89.70956978703758,11.389030757541251
49,74.4207487879899,94.58936470590373,91.9498317377258,3.1859122257750148
50,65.45034925776619,94.72482618476617,90.68760960204015,6.7014272765283005
