generation_number,min,max,avg,std
0,-6.54965074223381,92.46420156294974,17.012240018970605,33.37778384704826
1,-6.320768294250582,93.72700044143625,42.154126273266144,42.71532122482285
2,-6.618738983517219,92.53703951986405,48.26489579029921,40.56233819228715
3,-5.796057750765372,93.52700044143626,44.697362410225914,41.08605717204731
4,-5.823045895483019,93.12700044143625,57.48721032186129,37.982820513895895
5,-6.169610732491456,93.52700044143626,59.25078584202201,34.91016687247276
6,-5.783825182329737,93.52700044143626,73.24239446718376,28.98624267205271
7,-5.7899601708972535,92.77065437104557,77.62130049544804,26.5307345324281
8,-5.902633333401366,92.97065437104557,59.44636166752242,38.49879727904836
9,-5.860786223465865,93.12700044143625,75.01609530426863,28.37090257184625
10,-5.929589143389895,92.77065437104557,71.43682522711369,33.44843743475533
11,-5.831882477283517,92.77065437104557,74.70302962337604,26.872699737529867
12,-5.932245187448011,92.77065437104557,65.82095024368795,34.24476071609161
13,-5.777652323222656,92.77065437104557,83.00774866258354,18.607328951731425
14,12.213102618633293,92.77065437104557,83.89840704719114,19.234821203181195
15,-5.846438775057725,92.77065437104557,83.35804051751197,19.088775003865916
16,21.20394224923463,92.85766574803519,84.36797528276118,15.814148537088993
17,30.20394224923463,92.85289246928254,86.58103660951453,12.857632310054475
18,48.20394224923463,92.85766574803519,84.71219481944783,13.640245370350168
19,21.213102618633293,92.85766574803519,81.1694251365715,17.76732644866748
20,3.2131026186332923,93.36627799644576,81.92152281941667,20.863915560967218
21,3.2131026186332923,92.85766574803519,80.42437991896401,19.677562669249063
22,-5.796057750765372,92.85766574803519,84.60651442161297,16.972374699658154
23,21.213102618633293,92.85766574803519,85.2043815701601,12.571005151361456
24,12.203942249234629,92.85766574803519,81.6406988366728,21.64308595689721
25,3.203942249234628,92.85766574803519,82.86762535261367,20.46191071222537
26,12.203942249234629,92.85766574803519,86.22863863407376,13.768765000993106
27,12.203942249234629,92.85766574803519,85.86271960417851,12.762991439007576
28,21.222347676777343,92.85766574803519,87.23090624660713,12.632430633379524
29,-5.777652323222656,92.85766574803519,85.04443504076144,18.290757005473953
30,2.8137913760995064,93.35326262833368,81.79896001329038,19.956269581880512
31,12.222347676777343,92.85766574803519,83.82449995623762,14.113718497498628
32,-5.786897381366708,92.85766574803519,86.84513295319414,15.330658379961562
33,-5.786897381366708,92.85766574803519,81.19416126408899,24.78537578122652
34,-5.7899601708972535,92.85766574803519,84.38918379815186,19.157074899999863
35,21.213102618633293,92.85766574803519,86.07980346501205,12.630936507888219
36,31.37502718671573,92.85766574803519,87.07644879087529,12.23794039531719
37,30.21925648420767,92.85766574803519,85.72746528003496,12.861033304591826
38,21.216174817670264,92.85766574803519,86.00406476487328,13.955124740754103
39,48.20394224923463,92.85766574803519,87.24352034911186,10.15524189145217
40,39.20394224923463,92.85766574803519,87.88829376717396,10.206022902463678
41,-5.786897381366708,92.85766574803519,86.61966639541215,16.007040553935934
42,-5.786897381366708,92.85766574803519,83.40525195385328,18.359900526600008
43,-5.786897381366708,92.85766574803519,86.47990438875848,15.065140755532028
44,-5.7899601708972535,92.85766574803519,83.57988147629955,20.333949934487887
45,-5.796057750765372,92.85766574803519,86.18493991111187,18.83935908638182
46,-5.786897381366708,92.85766574803519,85.03313524480136,19.952079203847752
47,-5.786897381366708,92.85766574803519,85.66327728552514,16.61275694131457
48,-5.7899601708972535,92.85766574803519,87.33334713319418,16.991349674681004
49,-5.786897381366708,92.85766574803519,80.80000371149379,24.62880463905789
50,12.213102618633293,92.85766574803519,87.12497695070873,12.380607733130123
