generation_number,min,max,avg,std
0,-6.643789733147672,90.33740496697304,9.77059143247809,27.88615248420065
1,-6.548219102762372,92.5001335721758,47.90328922146858,39.31779684472874
2,-6.626717749249025,92.49405452609942,51.33860447825594,37.32864217152992
3,-5.886104031450156,92.49405452609942,61.11090772853325,36.426232606762255
4,-5.796057750765372,92.09061166337202,70.23121318020036,30.019505221615233
5,-5.752572638825633,91.84704041507838,82.12878354680711,22.758691267135614
6,-5.886104031450156,92.09061166337202,62.728617091147136,37.06545672085496
7,-5.863631175598097,92.97065437104557,74.64279393359766,30.67090705021621
8,-5.783825182329737,92.77065437104557,75.10698852350038,28.45305301047432
9,3.299556426609313,92.93193985886488,67.98473456263802,30.728521032433175
10,3.478539082137754,92.93193985886488,73.32684680667282,28.9170731407213
11,-5.7745515455444085,92.77065437104557,68.64645685194978,31.02243397668942
12,-5.855071922202427,92.93193985886488,69.89753201696831,30.872403486011745
13,12.0572006248733,93.97611947915372,81.38677807536395,20.16506347679891
14,12.216174817670263,92.93193985886488,75.9064252753136,23.801457544221073
15,-5.793013608384144,93.33193985886487,72.5785519317809,27.995951496341643
16,12.171054382389793,92.93193985886488,81.9577807460648,19.280562229479155
17,3.237948617219823,93.52700044143626,79.62449510680084,25.323716696252717
18,12.219256484207671,92.93193985886488,78.9750322362053,25.771123953053298
19,12.222347676777343,93.12700044143625,75.34605643929248,26.672680463723825
20,12.225448454455591,93.97611947915372,77.87471518158596,23.7981970682991
21,21.153561224942276,92.97065437104557,77.10510405188953,23.351921349782852
22,-5.5134287461649825,92.93193985886488,79.34904441263794,22.850683635345845
23,12.225448454455591,93.38936470590374,82.0604085459259,21.97284856565508
24,3.2161748176702627,93.37065437104556,80.29067371346976,20.954976894124865
25,12.302906513494595,93.52700044143626,84.6933502280402,15.996317449058388
26,12.219256484207671,92.93193985886488,85.13529259041441,17.440377591112195
27,21.22544845445559,93.46246192029868,86.42772539871348,14.408913627364031
28,-5.521460917862246,93.26246192029868,83.96646449983686,19.548629201579434
29,12.3062678611973,92.93193985886488,82.99491511857379,17.51656744532873
30,30.2962175253438,93.72700044143625,82.75192210171335,18.096093387893507
31,21.231679004206228,93.72700044143625,84.32479148927295,17.218031828129075
32,30.153561224942276,93.32700044143624,86.59652455657515,14.385609927216835
33,12.179917069647638,93.95014399275047,82.79264062003577,19.36038406909826
34,21.22544845445559,93.98272016318508,87.4475495194223,12.433168211340767
35,21.28957298262513,93.95014399275047,88.08317908655162,10.310424478195241
36,49.48914049348315,93.72700044143625,89.69733503769775,6.49476250784366
37,39.12226421822036,93.95014399275047,89.21824345417079,7.388109388701258
38,39.17991706964764,93.72700044143625,88.1823604666213,9.728024172312
39,85.62385026742616,93.52700044143626,90.67473274880585,1.9332850433116335
40,22.365271011770364,93.72700044143625,88.94997936416146,10.781167561186285
41,57.22544845445559,93.72700044143625,89.95370093130268,4.42651194121457
42,85.62385026742616,93.95014399275047,90.98130117569166,1.9605311513176091
43,39.13070308686623,93.95014399275047,90.14572702525545,6.90912012071303
44,75.63870783429057,93.95014399275047,90.90156611830079,2.372413316100977
45,48.16226955283406,93.95014399275047,90.77160024725204,4.983412957543864
46,75.1363688244019,93.95014399275047,91.00317438889559,3.3884012534599046
47,48.09191706183107,93.95014399275047,90.83193893672075,4.734000073740706
48,39.37959913428285,93.97611947915372,89.84847068513031,7.370277010647362
49,49.435651808532164,93.98272016318508,89.1238648482687,8.039286244651452
50,47.97897665065047,93.95657488308075,88.04358700084308,8.740878442495614
