generation_number,min,max,avg,std
0,33.741100240315376,72.95818260510413,47.67569488626986,9.715841323122271
1,-5.603483077182714,68.11568511971322,42.54061111157623,12.72711248745309
2,-5.814578352689136,71.04912244237991,44.13604607790976,12.53418435200924
3,16.679249698478134,71.34413548892265,44.42508464671571,12.196071628918446
4,9.643748137251077,65.6505755122478,45.50537463601679,10.851649033991647
5,12.093471669009881,74.10525688272278,44.078540537197085,11.414426233282098
6,-5.803306168230527,65.62605370267025,41.31802816147476,12.029703023268475
7,9.976368092377339,65.80390266428952,41.69840177279013,11.564117676854128
8,-5.598675853994411,64.10216606563563,42.79601882951079,11.482508826245871
9,-5.545472382343947,57.525404822191845,41.71096441894867,12.404425486163348
10,-5.441251613664975,63.49048860405577,44.05455709836426,11.370357730976737
11,16.587305564240623,61.46584373940449,44.2858111676135,9.181595865715483
12,12.373308833455999,70.7400286860234,44.80484686985649,9.993149109598894
13,16.998457989021677,70.80404370272896,46.864369728916564,9.831343973805687
14,-6.100613122820802,77.94107098209898,42.81615891494205,14.903361728068136
15,11.866869179772776,70.98472359061479,44.703609231380284,11.888200429492656
16,-5.870606671239284,77.59958272773521,44.468585237501244,14.448957300456337
17,16.608412906638804,73.78307392540827,47.732660680524965,10.774720603278489
18,2.752728502089118,78.3189457451492,48.674272749118444,12.298353378241725
19,5.329981926350837,74.1559616746824,44.19141255410289,12.172877915222314
20,16.411747673880882,70.47158953616331,46.80090008792267,11.66370948077622
21,-5.885197726733839,74.41271258171034,45.455058299052,12.951881209874603
22,12.069055715914198,73.91338659373346,44.37323467963372,12.286290114336483
23,5.293686451545557,73.51950341959565,42.451332795866946,14.460430439688087
24,5.33611828309532,69.05481611414014,45.50467330360636,13.442638839359882
25,16.817468103562497,69.06733518111113,47.03512400271626,10.686098473091288
