generation_number,min,max,avg,std
0,32.738059206431615,75.92831483736464,52.9749121684584,12.467017544283319
1,-5.966779385112622,68.43514532349245,40.699830976102085,14.442863484267626
2,5.1470677689645825,70.69668542944662,41.209554408238716,13.082374946990678
3,10.026707477555169,66.3688554196566,43.100257019648396,11.926192278861803
4,-5.397205198694784,65.8053903611688,42.0843773618296,13.485419201262989
5,14.246010839957538,76.51571216795101,43.27031799624644,11.73775204444746
6,11.783784822072985,75.02193756031232,43.93794280657958,11.860007272786383
7,12.219596935509468,66.09702118677845,42.47802210807022,11.921439191372125
8,11.897176370167076,68.7546150262894,43.70766342732411,13.673896899331936
9,-5.951052903404064,66.76710390596477,43.493908420115574,12.255133698774362
10,-6.0700805442527646,71.11512086921219,42.935028619290755,15.382580830942324
11,5.722343372661426,70.72852806807762,45.22505345422744,12.203836933637442
12,9.873464793578531,73.90698322653881,46.327178288776146,12.281252145457659
13,14.412993358711306,73.164621342795,48.55193853618855,11.927763841737878
14,18.945752931027844,73.67605753241133,49.20903998911506,11.454802453098853
15,12.304414998827324,77.44114581372045,48.195831511405885,13.370256748650643
16,16.940682694738694,70.11138948140794,49.87120611636711,12.737908780357534
17,-3.6097206121079806,71.61986927346595,47.069193692443605,14.007740399018171
18,-6.130279687781809,79.53212378111446,48.915099458409166,14.13946391646678
19,-5.784881486406329,71.86448263440616,45.62969855011031,16.578977531077957
20,-5.966540160276187,74.86524589658191,48.59408545468438,14.04758701482139
21,-5.978753931499533,74.8660177705328,47.74365432267594,15.232012100016732
22,-5.643779056595461,75.29752058073925,48.94201994490764,15.053484048783293
23,-3.723803931313147,77.37454853877236,50.68860717465108,13.460879962955579
24,-6.01720802710865,75.18552374477585,46.851351379750085,15.265333570025875
25,-6.017979645404582,84.13999023196962,45.32788376278837,15.517534601248991
