generation_number,min,max,avg,std
0,-5.937536205082426,91.77237888630937,10.580603910647108,32.22613501474352
1,-6.579251212010101,92.58272016318507,35.53038923820949,39.61584001748474
2,-5.849324779946859,93.32700044143624,47.88967961640569,39.36600441332104
3,-5.796057750765372,92.73193985886488,60.23306755117078,37.41525245114257
4,-5.886104031450156,92.77065437104557,62.31166979526857,35.84061637185742
5,-5.886104031450156,92.37237888630936,66.81661835502065,35.6598390114682
6,-5.796057750765372,92.77065437104557,69.0525350904697,33.41856947244893
7,-5.817111159963204,92.24704041507837,54.93496913089082,40.39353217904828
8,-5.783825182329737,92.92700044143626,72.02555426818627,33.299234565077235
9,-5.783825182329737,93.12700044143625,71.29939296795138,33.52313654083731
10,-5.805134968916488,93.12700044143625,63.02158166558991,37.79298686743799
