generation_number,min,max,avg,std
0,-6.8690144506657065,93.0310257618388,14.022887746587049,33.110625865277584
1,-6.551080335043404,92.89936107665802,35.201214171662244,41.719602906767925
2,-6.393590753950631,93.60772657195338,56.88122635244191,42.58736347029464
3,-6.393590753950631,93.57405452609943,80.59049643250336,27.267070083697316
4,-6.455198563340122,94.16956741322127,66.42451567574301,36.89935227807056
5,-4.287755278982111,93.383413725328,76.11070730970117,30.34292652736137
6,-6.349138991379798,93.383413725328,72.10387525101989,33.252741326605374
7,-4.407755278982112,93.87679627126202,56.040791075963625,39.87014947674357
8,-3.62775527898211,93.76670840550224,69.15044160595038,34.823824428786864
9,-6.812345094177479,93.99964417492168,54.755527955579176,39.47725652766362
10,-6.828712071641684,93.5448261847662,73.4679499189832,32.3719811224055
11,-2.187755278982107,94.04278772623589,79.16318965455416,28.05088936971014
12,4.412244721017888,94.64278772623588,85.1956726511308,19.320425670938587
13,28.29224472101788,94.46956741322127,90.51456446011092,6.5990138577895285
14,-3.207755278982109,93.82094470078547,87.97618613609275,14.96317621807779
15,15.212244721017893,94.30094470078548,90.62594333944429,8.732713331478726
16,37.41224472101788,94.39605369405454,89.64341681225291,9.016563523305189
17,6.7522447210178935,94.14472159231585,90.7413022022602,8.638866577005093
18,84.74103188625358,94.73240366476762,91.88150485468998,1.769173914880289
19,56.11653741358691,94.49240366476761,91.38584175534108,3.860857991614543
20,85.95524924314812,94.09297592783952,91.61834151545912,1.4406183675419644
21,84.29248350911168,94.76278772623589,91.8101925170617,1.789007086166903
22,88.27129244001466,94.58355803717006,92.17580015812375,1.3341156116686126
23,86.81940982990028,95.00278772623588,92.23424675693045,1.5538890397726135
24,88.28901301948916,94.69605369405454,92.11815739124253,1.4085914944206717
25,87.40791083107561,94.51605369405455,92.27395056558116,1.3771294677984356
26,88.68324619773175,94.54624979919323,92.10362584859566,1.343547124851481
27,86.85288973525115,94.73240366476762,91.97952148859407,1.314973954107828
28,87.35248350911168,94.68936470590374,92.00568280569314,1.504167632744836
29,88.1514099739034,94.67240366476761,92.18762848147018,1.418441476897541
30,85.73248350911167,94.81605369405455,92.28372324932064,1.4642765549489734
31,87.52853266049735,94.88278772623588,91.98788927310918,1.6187318437041818
32,86.00855887687001,94.82278772623589,91.80974222073358,1.9095077672231244
33,86.15297711225776,94.76278772623589,92.06283142633018,1.6754167337415276
34,88.57356122494231,94.75605369405454,92.5481497426461,1.4391880141932143
35,87.53075241723566,94.88278772623588,92.12468320488512,1.606665236912209
36,87.56855887687001,94.94278772623588,92.4514613561683,1.7110608736407424
37,83.70306761075247,94.75605369405454,92.32176050557804,1.5891803912235707
38,48.33224472101789,94.81605369405455,91.77576942763008,4.839624540211112
39,85.4610318862536,94.69605369405454,92.26972204508682,1.7478891709034554
40,88.06853266049735,94.75605369405454,92.60881467263178,1.530211149492823
41,33.152244721017894,94.81605369405455,91.99204052931414,6.0985013633508185
42,19.592244721017877,94.81605369405455,90.71973782544029,9.914547244513424
43,86.16901156814173,94.82278772623589,92.0058119212837,1.710441899909362
44,24.212244721017893,94.75605369405454,90.98973235718304,8.902587764516268
45,24.872244721017893,94.93605369405454,90.28403461389529,10.522240841233751
46,13.772244721017888,94.77521402607648,91.49519564843787,7.971061035418818
47,28.47224472101788,94.87605369405453,91.1333084596226,7.648687229836515
48,33.572244721017896,94.87605369405453,91.28195800666818,6.0032944450253005
49,88.45067522005317,94.75605369405454,92.13250114224412,1.4672919772317026
50,33.572244721017896,94.81605369405455,91.61969737627459,7.299430804293157
