generation_number,min,max,avg,std
0,24.373392819738402,48.19875895379206,39.42727248015758,4.486806151264242
1,40.2764133623398,57.24594236417386,44.77297480218586,3.8107408784558556
2,45.7924096646707,59.42555046873632,51.201670100758086,3.6081889802686167
3,45.7839976166771,61.54987290545812,51.75169309365069,4.154695012778421
4,45.8387884846227,61.562024830224466,51.76528299457437,4.036472085834129
5,48.06898489498158,59.402558446760374,52.41221709947861,3.349757248845415
6,48.085657738606244,59.43825532649899,53.09660350639916,3.359587563611342
7,48.19394643982974,61.5453519865998,53.72205477515374,3.1230531748477275
8,48.26164470282751,61.58556978519674,53.98998219583576,3.268040743683929
9,50.22602105444509,61.568582119719615,54.025499256834856,3.158033029348831
10,48.18942552097141,61.55813370108918,52.9257537241129,2.9819611151453764
11,48.20609836459608,61.541460857464514,53.11754271246187,2.9391194629486255
12,48.21093410530686,61.58556978519674,54.09632505999864,3.6719831758286667
13,48.18942552097141,59.41674674216354,53.839201747827545,2.9045258780424463
14,50.4072471307393,61.58073404448596,54.45908652279314,2.8925583364792744
15,48.27863236830464,61.56406120086129,54.220676583694264,3.6257053236511534
16,48.3012327117014,61.56686057093525,54.23229811035399,3.1456203996312415
17,48.27768775672913,61.562969441799964,53.82567049603764,3.2546473397795532
18,50.31631966083964,61.58073404448596,54.4822733676684,3.3077857128501145
19,48.27972412736595,61.56686057093525,54.38514693609925,3.4937294711876543
20,50.38865609230218,61.54598177632284,54.47448209127308,2.624083870889432
21,48.29639697099062,61.568582119719615,54.122970801453896,3.191809974018276
22,50.23780793801478,61.56686057093525,54.27543356995092,2.9031338403125484
23,50.34049347931703,61.562024830224466,54.44302199486283,3.12760550596609
24,50.3235058138399,61.54598177632284,54.729607799024606,3.128670559875945
25,48.27972412736595,61.568582119719615,54.31900374044066,3.270561693304896
