pvalue,statistic
0.971345719855604,0.03615791880086126
pvalue,statistic
0.971345719855604,0.03615791880086126
pvalue,statistic
0.971345719855604,0.03615791880086126
pvalue,statistic
0.971345719855604,0.03615791880086126
pvalue,statistic
0.971345719855604,0.03615791880086126
