generation_number,min,max,avg,std
0,-6.289715570908998,91.85873645484158,11.717572954706803,29.56251986606743
1,-6.740519359606223,92.16878821817863,31.500389664252666,41.323034211759506
2,-6.583409222158765,92.64317193830047,43.39814990289495,43.21057866601262
3,-5.921578419643816,92.65092391510478,53.07044809580849,41.03354227472851
4,-5.814130531825066,92.68657125383503,65.35245228567045,35.624985569205464
5,-5.43372200355424,92.68657125383503,80.32491345538693,22.30336335634909
6,-5.768320995793772,92.68657125383503,82.51769219721596,21.586534028223035
7,-5.75890177387728,92.64317193830047,80.39772555905176,19.51454717416219
8,-5.805134968916488,92.68657125383503,78.42032355401525,24.704958218908022
9,3.2100398291027465,92.68657125383503,83.97755218018959,19.634999819008023
10,39.20394224923463,92.68657125383503,86.09314386784672,14.507127093515034
11,30.185869468174936,92.68657125383503,82.33509739413805,18.10115877741748
12,39.20394224923463,92.68657125383503,86.83150478968967,14.093411386913811
13,30.20394224923463,92.68657125383503,84.28161118770018,15.60842316115936
14,39.23167900420623,92.68657125383503,87.75629605185343,11.800990890205867
15,48.19185751001956,92.68657125383503,83.76464769489002,14.540061678780589
16,12.185869468174934,92.68657125383503,86.19433582387029,16.642049785563646
17,39.216174817670264,92.68657125383503,87.73460335952474,12.291678468133114
18,48.19185751001956,92.68657125383503,89.11789302867035,9.686733021968996
19,48.19185751001956,92.68657125383503,87.96628594337285,11.00362931732402
20,12.194865031083513,92.68657125383503,87.52405344987035,14.395925055023175
21,39.185869468174936,92.68657125383503,86.0897475468023,14.206860364714156
22,39.20394224923463,92.68657125383503,89.16337509840444,9.02997071943656
23,48.222347676777346,92.68657125383503,88.76834518294308,9.183373741424885
24,48.20090734553948,92.68657125383503,90.47437250872909,7.168422146593635
25,48.19185751001956,92.68657125383503,89.3230986594392,8.86864620228645
26,12.185869468174934,92.68657125383503,86.48219409178111,16.809766713866665
27,-5.814130531825066,92.68657125383503,85.30044525143947,20.431373913210898
28,12.194865031083513,92.68657125383503,88.6869290230406,11.78265232345563
29,66.19486503108351,92.68657125383503,91.29801082273109,4.318167649889302
30,-5.796057750765372,92.68657125383503,86.64502175142773,18.453141670161028
