generation_number,min,max,avg,std
0,-6.169610732491456,91.85873645484158,9.835860944613355,27.246071559873222
1,-6.169610732491456,91.89061166337203,43.539232199125344,34.69271745245299
2,-5.8971538676367405,92.53703951986405,48.224700935542614,38.726039252192194
3,-5.91350300563827,92.23931836898447,50.42192411170715,37.12795273155257
4,-5.869296913133774,92.96627799644577,64.11347918357214,38.73819779466112
5,-5.918893854273146,93.37504998251859,66.55658563720998,36.55146662673902
6,-5.820082930352362,92.14041448585584,68.5116590123676,37.740860442723346
7,-5.8522024797744745,92.64317193830047,71.63285364588852,32.9685373338627
8,-5.805134968916488,92.7750499825186,76.56393130446214,26.19183517897004
9,-5.375278407684165,92.64317193830047,72.68200659108392,29.242420290893982
10,3.2100398291027465,92.56878821817864,76.56747201499314,25.237303873600155
11,3.570654371045559,92.68657125383503,80.90449250058765,21.375348235407166
12,3.1392137765341346,92.7750499825186,74.00782658793327,23.917387223264956
13,3.6293619718723376,92.73357331188757,71.59835178112976,26.700567930691555
14,-5.3706380281276624,92.68657125383503,76.04776194092923,24.138693772099973
15,3.260207087820766,92.68657125383503,76.48104392847515,25.87231724451538
16,-5.805134968916488,93.32772932632852,76.76802964972518,27.64862535716508
17,-5.831882477283517,92.7750499825186,63.91829786673411,31.791530199302514
18,-5.814130531825066,93.32772932632852,64.44984942989676,35.78463622976539
19,-5.805134968916488,93.32772932632852,69.21165361762604,31.265221832516882
20,-5.814130531825066,92.76627799644577,62.093247114635744,35.65675018352748
21,-5.814130531825066,92.64317193830047,66.38477099283864,34.8703374777077
22,-5.814130531825066,92.76627799644577,69.73183642492495,30.075918600063325
23,-5.768320995793772,93.37504998251859,72.53323739569927,29.742765748165812
24,12.912403664767616,92.76627799644577,77.84804927802662,22.327868513213417
25,3.194865031083512,92.76627799644577,74.33488588448486,23.79162846311589
26,-5.780743515792329,93.32772932632852,75.2236987227367,24.37822711122241
27,3.1858694681749338,93.32772932632852,75.94986835851532,23.870779584861587
28,21.216174817670264,93.32772932632852,72.87613569656077,23.009719285730267
29,-5.805134968916488,92.76627799644577,74.717152938518,25.33886378208526
30,-5.814130531825066,92.76627799644577,67.78127859322792,30.15747690604421
