generation_number,min,max,avg,std
0,-6.633318433280377,48.38687189361193,-2.6768816467081247,7.80512853162804
1,-6.306275286948016,39.62010264645954,1.3597817217501853,9.938290679789134
2,-6.1070228877422545,39.5750499825186,5.217502947547374,9.970086394914693
3,-5.932245187448011,39.35455310235676,5.743993416330209,10.34756099892868
4,-7.075808863978387,57.22855887686998,7.769774819367262,11.728833121563275
5,-7.076653815443951,48.32324619773172,10.199648156297167,13.06659667830909
6,-6.259581464064923,66.19788162462294,13.24079068465724,13.944390899166532
7,-5.877735781779639,66.1363688244019,17.116100942973677,16.906622960194678
8,-6.959398512133975,57.4316554962389,22.78448997891746,13.95826799907368
9,-6.9930151229329605,57.4316554962389,24.8779332291895,13.487268443052375
10,-6.154858094016418,66.12788221052459,26.180116116427325,17.039215974244247
11,-6.144185634125646,66.1363688244019,31.597270355112563,17.6895528318502
12,3.4906116633720226,66.14779752022552,36.305167398113504,18.808768809811294
13,3.8820061875832446,66.19486503108351,35.45437268231528,19.68404024546941
14,3.812614194159245,66.19788162462294,43.98511775654879,20.134693448982496
15,3.937404966973033,66.19788162462294,44.2567365548081,18.95370642633854
16,3.8525055231865473,66.19788162462294,43.98267448563823,19.04617651144516
17,12.790513847158579,66.19788162462294,47.99185722190623,18.081152029621997
18,3.721885340769483,66.19788162462294,44.343405058931666,21.027656269281298
19,3.732141840936672,66.19788162462294,48.34892358430954,18.04595393267893
20,12.686794020958214,66.19788162462294,49.05413527680944,17.15130941541805
21,3.7742533262867983,66.19788162462294,49.58537920720255,16.20954278218742
22,3.937404966973033,66.19788162462294,50.29781575601789,16.819242514001882
23,3.8352140260764855,66.19788162462294,48.34127807072857,18.527560816447476
24,21.561920691076804,66.19788162462294,54.20798760482772,13.221852106419922
25,21.60183729848225,66.19788162462294,55.98552388828134,13.279003715927548
26,12.818216449707915,66.19788162462294,55.81697574307416,13.598117532996639
27,3.937404966973033,66.19788162462294,52.521444118320126,15.49691531190487
28,12.686794020958214,66.19788162462294,55.09924357061745,13.280906839156827
29,12.742504627972219,66.19788162462294,54.30114566638436,13.68278619509669
30,3.812614194159245,66.19788162462294,55.89808638229748,13.537514127885899
