generation_number,min,max,avg,std
0,-6.895682697747868,13.009567413221264,-3.5042597761225767,5.154412654041015
1,-6.551080335043404,21.696695091940924,2.1347004655926822,8.749584806942803
2,-6.131226489483141,30.60183729848225,4.44498276396536,9.418740362822664
3,-6.1070228877422545,57.44704041507838,10.33543124311375,13.093114156900784
4,-6.18826412308259,48.41275134159975,11.187758054726027,10.446954602437977
5,-5.950642552587727,65.119615917814,12.53269866424912,13.336061125347713
6,-6.646390514847729,66.12506926914797,16.74652972855442,16.565092821930858
7,-6.875232087276577,66.20394224923463,16.885620091470454,15.79552820738052
8,-5.820082930352362,48.60637245364764,20.60651872781624,15.532167632190129
9,-5.556828061699537,66.13921377653413,19.866468007709333,15.542169654347742
10,-5.54907608489522,66.13921377653413,30.01656377233045,18.360672926851745
11,3.840944700785471,66.1363688244019,35.30165945689471,18.682452066041208
12,4.187815644627583,66.14206684551654,38.575786426726275,18.652359751036474
13,3.864201562949738,66.14206684551654,32.7057176478765,17.067459192635667
14,4.187815644627583,66.1363688244019,39.78399331742266,16.859823506355493
15,4.124802676798849,66.1363688244019,43.347767814595315,17.75696517428668
16,12.681880006155783,66.1363688244019,42.36817305787255,16.504359465553318
17,3.9437541946516923,66.1363688244019,43.369611212878745,16.83098864093177
18,4.124802676798849,66.20090734553948,42.216194350116275,16.853684946386043
19,12.882006187583244,66.19788162462294,43.627484225378566,16.606895511644726
20,3.4987417894552726,66.19788162462294,44.78526597519603,20.487948647020715
21,3.610928270183499,66.19486503108351,40.33396576930131,17.95680988901298
22,12.37959913428285,66.19788162462294,43.98122879646828,17.174362552081355
23,3.4825471035352926,66.19788162462294,43.70376848110346,17.326907789673328
24,12.882006187583244,66.19788162462294,47.256542482823995,16.31750217466942
25,12.752975927839515,66.19788162462294,47.096845944628825,16.256652364536734
26,12.790513847158579,66.19788162462294,46.04261312404829,17.65791062220712
27,12.4165036912183,66.19185751001956,46.91053890905087,18.134078093802113
28,12.768891383145412,66.19788162462294,53.67127751544702,15.355367047309134
29,12.737309811095114,66.19788162462294,46.121674528442426,19.40602246881497
30,12.648141866523932,66.19788162462294,52.09336845156174,16.494726940105956
