generation_number,min,max,avg,std
0,-6.8308742346461795,93.93679627126203,9.459248980096968,28.13587566079664
1,-6.784457062637643,93.93679627126203,34.28581623368049,40.680032213103296
2,-6.617402977974478,93.93679627126203,56.88584515559672,43.06134393659918
3,-6.171700597410915,94.48506424239102,67.95333946771842,38.13195337391654
4,-6.484635235635252,93.93679627126203,72.25279759545793,35.62478250941271
5,-6.406879986069314,93.93679627126203,76.69793295303886,32.84046250108236
6,-3.4477552789821093,94.11639337829168,78.47480338208138,28.109838819022865
7,-6.884486652042782,93.93679627126203,75.91395202531184,31.67040836124183
8,-5.607755278982114,93.93679627126203,68.96550203731476,38.947077491686116
9,-6.634633357861686,93.93679627126203,79.97335174895174,31.443078975886667
10,-6.484635235635252,93.93679627126203,72.81469562177377,36.96234749811333
11,-5.727755278982114,93.93679627126203,82.51141774879048,26.923612894905304
12,-3.56775527898211,93.93679627126203,83.35450349017479,25.328973152898357
13,6.692244721017893,93.93679627126203,84.10083375088438,23.0875149746122
14,-4.527755278982112,93.98951600496186,87.55738609149357,18.21028715676211
15,0.5722447210178876,94.04814186652393,88.37073281280884,17.723118284643032
16,-6.835184586147301,93.93679627126203,72.13514721207338,36.19478296955945
17,-5.967755278982113,93.93679627126203,79.76876974696862,30.811517593204304
18,-5.007755278982113,93.93679627126203,77.78599031663217,32.364563904980564
19,-5.907755278982114,93.93679627126203,79.18488629928146,31.262688321042102
20,-5.187755278982114,94.1776657480352,82.15081544804397,28.472287635807092
21,-4.947755278982113,93.93679627126203,82.71003874019803,26.93294798516184
22,-4.227755278982111,93.93679627126203,86.00993033451557,22.39858215105928
23,-5.007755278982113,93.93679627126203,83.22169907420052,26.49177710870099
24,-6.416732282512326,94.15740496697305,83.4736700046194,27.49100649206803
25,-5.967755278982113,93.93679627126203,85.59783726862541,24.44349785524703
26,-4.767755278982113,93.93679627126203,87.77689061929607,18.911776383251553
27,-5.487755278982114,93.93679627126203,89.67436709373519,15.719473336518101
28,-6.027755278982114,93.93679627126203,82.79293435475924,27.122564039258563
29,-5.427755278982114,93.93679627126203,86.05934944249502,22.70576182943438
30,-5.187755278982114,94.1289615464343,88.34327194676362,18.656309208354124
