generation_number,min,max,avg,std
0,25.941511688554222,82.16154604345029,52.057461389931525,14.189950026971822
1,-0.771021676782335,85.13424798360238,62.17961264016448,16.786755421279114
2,31.9255101027203,85.27428918709634,63.78347400485837,12.385187651541601
3,3.4587931824299787,82.16312689585467,60.13161481347243,14.829064450526491
4,25.665323611063872,82.40631327365743,62.72805371317847,13.085865268901808
5,38.797740950251,88.15288531197122,67.09440193001676,10.812767805835195
6,9.88393737223639,85.25463054583803,65.89572403620528,13.568093433739294
7,34.438241027708386,86.47127463789343,68.0509022541967,10.59177027891037
8,3.468681524844629,88.52311618464697,64.54717024422919,15.473086779467732
9,23.707362636121815,84.66538825394234,65.07361937391484,12.99236649790856
10,-3.246874131197422,87.38456862948365,64.03510468926629,14.746738941023462
11,-5.8696249510199365,86.5259755687475,60.80318447651743,17.67384102608756
12,12.047540967603826,85.33351609742276,61.99605945110782,14.760546552307447
13,0.6395909244900522,88.05551673501411,61.17094583730775,15.711610247987212
14,-0.1983497729680206,85.90507100714119,62.723769037250015,17.367997538474487
15,12.33741756349466,85.01722760716981,63.535064553888695,13.972001530596357
16,10.368953338347824,84.27295160159694,62.82662006042691,13.901055641775757
17,12.377756604132362,89.67071061278617,63.73083878888804,14.386232374085095
18,3.5599663961619674,88.65683028842417,62.91984982477799,14.930646411471885
19,33.847522371765876,88.1928999512208,67.96854792997445,12.082332038074908
20,3.522155407632363,88.66736874795599,63.63905143074949,14.469392219192434
21,14.527908396095949,85.54320957610727,62.97413527009326,15.068715500904245
22,16.965421731090554,84.91805583026768,64.6433606921509,15.04227220825356
23,14.68889168506244,89.43100714453641,65.76857276905284,13.642023397279264
24,21.442431266976914,88.00116368376146,66.43969086188554,14.60506415590635
25,9.77316946346183,87.517929524316,66.95965643585382,13.462473102864209
